Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2024-06-03,-0.1931279670118381,-0.211496585340861,-0.0009400116171405,-0.0030699805194919,-0.0757006412250589,-0.0095014007027417,-0.062507902525851,-0.0587082090956152,-0.0657034779839557,-0.1290250567374596,0.0304386318765927,0.0070232589028151,-0.1375036811872041,0.0005205894319317,-0.0090777839053679,-0.037562667526056,-0.0474502226224813,-0.0082923536688488,-0.0566403278347041,-0.0284493575868389,0.0290857739832708,-0.067389935863576,0.0595950673259626,-0.0763361987363989,-0.0903445122335592,-0.0087133705669122,-0.0174202401321964,-0.080246944777727,-0.046622645468057,-0.1267463701947672,-0.0231965830680838,-0.0240539472672187,0.0308699755980363,-0.1545430739320117,-0.1682505553959424,-0.1235005407011239,-0.0748513965793156,-0.0378368801411124,-0.1440401989314652,-0.0168495044361836,-0.0159663804392169,0.0166954449168517,-0.0878049340295097,0.0032812712786183,-0.0048580625345667,-0.0068227012961301,-0.0526978964765528,-0.0609674705653997,-0.0133979830525037
2024-06-04,0.059192493317018,0.0845910988455216,0.0152162767460752,0.0364284905027723,0.0470718901323001,0.0384458950667647,0.0273471678267718,0.0502491973255123,0.0343540798719739,0.0015511993692818,0.0303373130684947,0.0235204520966278,0.0422042244283524,0.0412914263279593,0.0162890593498132,0.0185966808137516,0.0214722618928098,0.0308004853119063,0.0462865846900633,0.0327438778780249,0.0654905042551681,0.0711809434182824,0.0426431301319063,0.0347193248729382,0.0786561565063268,0.0261543497726006,0.0363680738165703,0.0434163607203799,0.0489331459012425,0.0017042188757327,0.0653152780306918,0.0268190096776794,0.0338172495825002,0.029433798885921,0.0473974261766514,0.0096298722062684,0.016800579588873,0.0382791458371962,0.0187692731603956,0.0240426219652618,0.0401790002380451,0.0509659582337851,0.0644856852639026,0.0084656647268741,0.0222706539231762,0.024298013151601,0.0120785988534286,0.0655308332274824,0.0304690530719486
2024-06-05,0.0225655981114718,-0.0012180097773207,0.0046085690609416,-0.0192284643392479,-0.0114394990246357,0.0103309666108122,0.0057653124010508,0.0130401044000416,0.0195263198406347,0.0052487855823746,-0.0084203779118726,-0.0133270825448885,0.0269243697478993,-0.01194850835727,0.0114694702465827,0.0307381836263755,0.0129726059763695,0.0400388414906844,0.005090799870878,0.0059788490885785,-0.0219582450666891,-0.0255303597764202,-0.0204206002296678,0.0015784063624191,-0.0132249841056555,0.0294734821386897,0.0118520430444353,0.0110427303423741,0.0096618796097007,0.0215752789536403,-0.0149947097443537,0.0136691717410268,-0.0153196749244552,0.0256599432526534,0.019393841593521,0.0055221105423985,0.007636714874355,0.0379468785285448,0.0344413321668244,0.0060907720312144,-0.009816469821465,-0.0021885104288058,0.0168440540879177,0.022407925147962,0.0399004310149058,0.0012057048604523,0.0016786402118089,0.016936236014222,0.0210409694987459
2024-06-06,0.0106415201312128,0.0191432482058004,0.0088141397162948,0.0078834681955879,0.0135361977437233,0.0024840539185946,0.0270234277719818,0.0383493688373954,0.0398728962759595,0.026791085649348,0.0042458953320849,0.0137103117073713,0.0131090804129181,0.0168918206870143,0.0289173652915681,0.0089517127339819,0.0193169045460086,0.0243291185127982,0.0087516529193181,0.0138675867843851,0.0086011397408238,0.0042066195891568,0.0110605082023205,0.0101765433675478,0.0074269576217109,0.0416709043384084,0.0086129270352559,0.0270803855970662,0.01095282855356,0.0143429194751985,0.0583736795978873,0.0108415456009454,0.0125636182817405,0.0310221234600536,0.0321046169809453,0.0296221839518726,0.02678814369268,-0.0117821956649505,0.0159128920393178,0.0172119576225524,0.0231886851711657,-0.0037283014844555,0.039813925693876,0.0165908360859232,0.0456564841723612,0.0368490880753964,0.0405969975510016,0.0043729915645855,0.0510845053384365
2024-06-07,0.0001708466774079,0.0037714475509411,0.0070080062461013,0.0033644253531399,0.0111221644440606,0.0007711988642631,-0.00121187637285,-0.014260150272187,0.0005613703550597,0.0046679989571394,0.0045484150300765,0.0247118907447463,-0.0030261438282537,0.0026968494467052,0.0073992714692072,0.004357382214315,0.028131996837738,-0.0089067842355181,-0.0076586259221266,0.0111023175599358,0.0251439099206207,-0.0058057931780135,-0.004829612893433,0.0018721844231071,-0.0041887318837097,-0.0220723261871104,-0.0051236267973918,0.0041111160322908,-0.0045902049350305,0.0031847156366981,-0.0174631772695834,-0.0072868408675076,0.0182822023587883,0.011924567255827,-0.0048003343842685,0.0208500240346096,0.0009865238389477,0.0045237193345926,0.0022290001108886,0.0445671543251329,0.0041477582745259,-0.0022894262904108,0.0077696355803997,-0.0090524750107383,-0.0270397881149584,-0.006344271419941,0.0347027162570567,0.0217693015992954,-0.0191929519060223
2024-06-10,0.000357046521499,0.0140167640204509,0.008461659064971,-0.0023888954499572,-0.004500006164392,0.0081835324105641,0.0015646260469539,0.0069475092844577,0.000841496295854,0.007633726495744,0.005347649244829,-0.0026071154032061,-0.0028260662798064,-0.0134032658758458,-0.0109560675614047,-0.005038937242327,0.004127854725892,0.0070837885966421,0.0022416949788497,0.0043921205158716,0.0112544000329743,-0.005100581857967,-0.0035083430915106,-0.0049831623959366,-0.0032303938241619,-0.002667084611811,-0.0089265012569664,-0.0063326110410713,-0.0146937165686037,0.0155061004650096,0.0099731869703274,0.0114881710724465,-0.0024526365427298,0.0068511231309844,0.055566328885201,0.0023751279157302,-0.0100074038113255,-0.0029672874980247,0.0045082832580187,-0.0064556351086926,-0.008822963317596,0.0022504608240203,0.0057685260131035,-0.0017103496929904,0.0067893014765596,-0.0033603755660659,0.009911054452222,0.0050769991019596,0.0016832974463241
2024-06-11,-0.0006828743195542,-0.0067690597914956,0.0099297544073111,0.0011541818581684,-0.0056084450515472,0.0093297165042636,0.0069185234441531,0.0111585226552033,0.0078121808829347,0.0101285051627029,-0.0142178747559909,0.0069922017885191,0.0259263191359706,-0.005161373702158,0.0034440752626203,0.0193332332863784,-0.0027474315224492,0.0069637862432119,0.0059751186616787,0.0017492087811012,0.0006221184526518,0.0014117485338085,-0.0108161151031769,0.0012074252771074,0.002160575392178,-0.0070533655664415,-0.0016166681199051,0.0074717492462275,-0.0024709955219597,0.0087810422365706,-0.0169280273219277,-0.001111747942449,-0.0018293225586522,0.0106151457256107,0.0071284739522812,0.0255883547638426,0.0045650486354171,0.0172611785401806,0.0042486426956578,0.0175529094415416,0.0047341067289232,-0.0096423335727153,0.0049633037574534,-0.0053088286826764,0.0156729777577,-0.0083267280775377,0.0101751868877739,-0.0076673043749863,0.0017855792217937
2024-06-12,0.0017862705729447,0.007532538853243,0.0060952895527197,0.0014453760024164,-0.0111541695872664,0.0019335708644729,0.006966025145852,0.0106957954070783,-0.0087943983780974,0.0097821452835635,-0.0110030976643649,0.0023362835031863,-0.0016369894848567,0.031702304773707,0.005907649479804,-0.010132586243123,0.0032244239852008,0.0037533540581466,0.0041928059570297,0.0363190643556792,0.0044558487159875,0.0100904524568095,-0.0163326284555322,-0.0108972756312221,0.0154960517326883,0.0058914749016856,-0.0046263154411698,-0.0012542971415534,0.0061780395260115,0.0202048727090808,0.0266004069775802,-0.0001945708000024,0.005694902405926,-0.0036356858137728,0.0038112123455957,-0.0098567625935412,0.0013156074027589,-0.0019273405836163,0.0057205569996943,-0.001748359669959,0.002621409648343,-0.0089363120157889,0.001810985210213,0.0121357265233068,0.0133884169289579,0.0265794599298263,0.011679604224059,0.0139078055155161,0.0119522287671576
2024-06-13,0.0118534514617685,0.0230612915415506,0.0002256349642422,0.0039864414378094,0.0054484692678395,0.0120232253302043,0.0010376560695495,0.0063879897858221,0.0011572465380487,0.0117867142835044,0.0026396206160181,0.0130782567517342,-0.0019470057032867,-0.0010667490069263,-0.0017388882345703,0.0278247018060313,0.0053495959984302,-0.009071037013339,0.0102166312167841,0.008171829607581,-0.0020289127695807,0.0042603343243743,0.0066371720211197,-0.0015352179696915,-0.0032509650533559,-0.0033802440789009,0.0019753005522993,0.0058968616661223,-0.0053001287604405,-0.0042795141198844,0.0233777749605712,-0.0001283688086288,-0.0036249695738641,-0.004054699065493,-0.0041583424789919,0.0001555181396744,0.0083944742722403,0.0137939906716704,-0.005569424099782,0.0017186748841084,0.0034418562292377,-0.001928884511489,0.0032317773929646,-0.0118870727079544,-0.0125994783578849,0.0166609685045409,0.0061751567367265,-0.0107584649173854,-0.0105679327885465
2024-06-14,0.0145014736797941,0.0099950923837239,0.004631433842213,-0.0010611856210287,0.009186655218115,-0.0043716888577435,0.0038950528755925,-0.0009331563336294,0.0006655364253937,0.0067821450764413,0.0004078708103119,0.006422768305921,0.0043124684940318,-0.0052521082967027,-0.015447179070838,0.0002025664223304,-0.0055235838736911,0.0042973765389275,0.0068257657318506,0.0047631966937375,-0.0085023658088633,-0.0070947672541131,0.0026212764317932,0.0155564520337119,0.0036942387518024,0.0062461311657888,-0.0055664976228917,0.0045594790245819,0.0012811064627524,0.0003795911092445,0.0113705387987159,-0.0221288918487753,0.0030876373973653,0.0032568436289326,0.0014524410431695,0.0320372325361926,0.0023518664051587,0.0024832813441781,0.0067922191213845,-0.0027561779015907,0.0032651907687091,0.0129893931512661,-0.0110838447441525,-0.004423188651098,-7.28914128694802e-05,0.0166995100804283,-0.0110070917395987,0.0080660133005396,0.0300524761161673
